1.0,100.0,0.0,nan,0.118087460544,-0.36009808615,-0.899575127065
0.0,100.0,0.0,nan,-0.428230332658,-0.0671496756753,-0.657104019337
0.0,0.0,4.0,nan,-0.531372166926,-0.184481844254,-0.481791366482
1.0,100.0,0.0,nan,0.0855430136458,-0.984683261411,-0.260623420288
0.0,100.0,0.0,nan,-1.72396284392,1.44878468299,-1.17709801739
1.0,100.0,0.0,nan,0.0921710068957,-0.361722509282,-0.86975741366
0.0,100.0,0.0,nan,-0.463342341272,-0.00506981101244,-0.78098329746
0.0,100.0,0.0,nan,-2.04248636742,1.77909863652,-1.20645194136
0.0,100.0,0.0,nan,-1.60714254043,0.908185371655,-0.745360192866
0.0,100.0,0.0,nan,-0.810376749274,-0.114208021094,-0.27559937767
0.0,100.0,0.0,nan,-1.15062494105,0.627079130347,-0.85327522815
1.0,100.0,0.0,nan,0.21376208367,-0.770834113575,-0.544511102394
1.0,100.0,0.0,nan,0.214689331497,-0.625704830743,-0.686811793535
1.0,100.0,0.0,nan,-0.0713086020069,-0.626909852222,-0.502882669436
0.0,100.0,0.0,nan,-0.69769806011,0.114516996843,-0.592497393923
2.0,100.0,0.0,nan,-0.545780648719,-0.554025376579,-0.0580075025925
0.0,100.0,0.0,nan,-1.23148532862,0.547602509241,-0.660050765163
1.0,100.0,0.0,nan,0.0718511872133,-0.665010555448,-0.56095609709
0.0,100.0,0.0,nan,-0.772674949649,0.154130378469,-0.588909746082
1.0,100.0,0.0,nan,-0.170619995547,-0.237391602814,-0.724751011533
1.0,100.0,0.0,nan,0.0162358899607,-0.839202487878,-0.382368171787
0.0,100.0,0.0,nan,-1.23136261622,0.871340648114,-0.968814714519
0.0,100.0,0.0,nan,-0.567165067091,0.32294607665,-0.91025629086
0.0,100.0,0.0,nan,-0.750404447177,0.48182242431,-0.9627008839
1.0,100.0,0.0,nan,0.0611296199905,-1.09210092792,-0.238570928227
0.0,100.0,0.0,nan,-0.750973908387,0.563724857585,-1.03436143846
2.0,100.0,0.0,nan,-0.346057271213,-0.605348470625,-0.240067010937
1.0,0.0,1.0,nan,0.101739293605,-0.651007770149,-0.551168462049
0.0,100.0,0.0,nan,-0.849856805979,0.6161570737,-1.01306387332
0.0,100.0,0.0,nan,-0.467751834429,0.129883464017,-0.814568774545
2.0,100.0,0.0,nan,-0.512749754405,-0.585000691108,-0.0720646618724
1.0,100.0,0.0,nan,0.107971201373,-1.1048192852,-0.163630704959
